review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,language,topics
RVW002358,BKG008781,CUST0005,FLT00367,2025-02-06,4,"Plenty of legroom in this cabin. Boarding was orderly and quick. Right on schedule, exactly what I needed.",en,cabin_comfort;boarding;punctuality
RVW002359,BKG008782,CUST0254,FLT00367,2025-01-30,2,Would not pay this fare again given the experience.,en,value_for_money
RVW002360,BKG008784,CUST0005,FLT00367,2025-01-29,4,Attentive service from boarding to landing. Good value for the price paid.,en,staff_service;value_for_money
RVW002361,BKG008786,CUST0013,FLT00367,2025-01-31,3,Clear announcements from the flight deck.,en,communication
RVW002362,BKG008790,CUST0176,FLT00367,2025-01-28,3,Plenty of legroom in this cabin. Priority boarding worked smoothly.,en,cabin_comfort;boarding
RVW002363,BKG008796,CUST0256,FLT00367,2025-01-28,3,Boarding was very slow and disorganized. Boarded and pushed back early — great work. Good value for the price paid.,en,boarding;punctuality;value_for_money
RVW002364,BKG008805,CUST0272,FLT00368,2025-01-25,4,Bags arrived quickly at the carousel. Cabin crew were friendly and professional. Priority boarding worked smoothly.,en,baggage;staff_service;boarding
RVW002365,BKG008808,CUST0170,FLT00368,2025-01-31,2,Chaotic boarding process at the gate. Crew seemed rushed and impatient. The delay was very disruptive to my schedule.,en,boarding;staff_service;punctuality
RVW002366,BKG008811,CUST0198,FLT00368,2025-02-01,4,Seat was comfortable for the route length. Clear announcements from the flight deck. Meal was tasty and well presented.,en,cabin_comfort;communication;food_beverage
RVW002367,BKG008812,CUST0283,FLT00368,2025-02-02,2,My luggage was damaged on arrival. We were left guessing what was happening.,en,baggage;communication
RVW002368,BKG008819,CUST0269,FLT00368,2025-02-02,1,Departed over an hour late and I missed my connection. Will avoid this airline next time.,en,punctuality
RVW002369,BKG008820,CUST0065,FLT00368,2025-02-02,1,Information from staff was inconsistent. Felt overpriced for what was offered. Very disappointing experience.,en,communication;value_for_money
RVW002370,BKG008824,CUST0146,FLT00368,2025-02-01,4,Departed and arrived on time. Crew handled a tough situation with patience. Bags arrived quickly at the carousel.,en,punctuality;staff_service;baggage
RVW002371,BKG008829,CUST0165,FLT00369,2025-01-29,4,"Attentive service from boarding to landing. Right on schedule, exactly what I needed.",en,staff_service;punctuality
RVW002372,BKG008831,CUST0210,FLT00369,2025-02-01,3,"Chaotic boarding process at the gate. Smooth and punctual flight, no fuss.",en,boarding;punctuality
RVW002373,BKG008844,CUST0048,FLT00369,2025-02-07,4,Bags arrived quickly at the carousel. Priority boarding worked smoothly.,en,baggage;boarding
RVW002374,BKG008846,CUST0040,FLT00369,2025-02-01,5,Attentive service from boarding to landing. Baggage handling was efficient on arrival. Good value for the price paid. Would fly again.,en,staff_service;baggage;value_for_money
RVW002375,BKG008851,CUST0004,FLT00370,2025-01-27,5,"Cabin crew were friendly and professional. Baggage handling was efficient on arrival. Right on schedule, exactly what I needed. Highly recommend this airline.",en,staff_service;baggage;punctuality
RVW002376,BKG008852,CUST0172,FLT00370,2025-02-01,5,Attentive service from boarding to landing. Priority boarding worked smoothly. Highly recommend this airline.,en,staff_service;boarding
RVW002377,BKG008853,CUST0152,FLT00370,2025-01-27,3,The delay was very disruptive to my schedule. Customer service was indifferent. Reasonable fare for the route.,en,punctuality;staff_service;value_for_money
RVW002378,BKG008861,CUST0195,FLT00370,2025-01-25,3,Cabin was clean and well prepared. Would not pay this fare again given the experience. One bag arrived on a later flight — frustrating.,en,cleanliness;value_for_money;baggage
RVW002379,BKG008863,CUST0274,FLT00370,2025-01-29,3,Long wait for bags at the carousel.,en,baggage
RVW002380,BKG008875,CUST0259,FLT00370,2025-01-29,4,Crew handled a tough situation with patience. Priority boarding worked smoothly.,en,staff_service;boarding
RVW002381,BKG008876,CUST0216,FLT00371,2025-01-26,2,Felt overpriced for what was offered. Significant delay with poor communication.,en,value_for_money;punctuality
RVW002382,BKG008877,CUST0278,FLT00371,2025-02-04,2,Customer service was indifferent. Felt overpriced for what was offered.,en,staff_service;value_for_money
RVW002383,BKG008880,CUST0057,FLT00371,2025-02-01,3,Chaotic boarding process at the gate. Crew seemed rushed and impatient.,en,boarding;staff_service
RVW002384,BKG008884,CUST0201,FLT00371,2025-01-27,2,Boarding announced late and we sat on the apron for ages. Would not pay this fare again given the experience.,en,punctuality;value_for_money
RVW002385,BKG008888,CUST0212,FLT00371,2025-02-03,3,Chaotic boarding process at the gate.,en,boarding
RVW002386,BKG008889,CUST0267,FLT00371,2025-01-27,2,Boarding was very slow and disorganized. My luggage was damaged on arrival.,en,boarding;baggage
RVW002387,BKG008895,CUST0160,FLT00371,2025-01-29,2,My luggage was damaged on arrival. Significant delay with poor communication.,en,baggage;punctuality
RVW002388,BKG008899,CUST0129,FLT00371,2025-02-05,2,The delay was very disruptive to my schedule. Long wait for bags at the carousel. Would not pay this fare again given the experience.,en,punctuality;baggage;value_for_money
RVW002389,BKG008900,CUST0158,FLT00371,2025-02-06,3,Attentive service from boarding to landing. The delay was very disruptive to my schedule.,en,staff_service;punctuality
RVW002390,BKG008901,CUST0163,FLT00372,2025-02-02,5,Good value for the price paid. Baggage handling was efficient on arrival. Would fly again.,en,value_for_money;baggage
RVW002391,BKG008903,CUST0232,FLT00372,2025-02-06,2,The delay was very disruptive to my schedule. No communication during the delay — very frustrating.,en,punctuality;communication
RVW002392,BKG008905,CUST0068,FLT00372,2025-01-28,3,Significant delay with poor communication. Drinks options were very limited.,en,punctuality;food_beverage
RVW002393,BKG008911,CUST0062,FLT00372,2025-01-30,2,Would not pay this fare again given the experience. We were left guessing what was happening. Boarding was very slow and disorganized.,en,value_for_money;communication;boarding
RVW002394,BKG008920,CUST0251,FLT00372,2025-02-02,3,One bag arrived on a later flight — frustrating. Priority boarding worked smoothly. Cabin felt tired and the seat padding was thin.,en,baggage;boarding;cabin_comfort
RVW002395,BKG008941,CUST0053,FLT00373,2025-01-27,2,The delay was very disruptive to my schedule. No communication during the delay — very frustrating.,en,punctuality;communication
RVW002396,BKG008942,CUST0138,FLT00373,2025-02-04,1,Would not pay this fare again given the experience. The delay was very disruptive to my schedule. Very disappointing experience.,en,value_for_money;punctuality
RVW002397,BKG008943,CUST0025,FLT00373,2025-02-01,2,Chaotic boarding process at the gate. Information from staff was inconsistent. Staff were unhelpful when I asked questions.,en,boarding;communication;staff_service
RVW002398,BKG008944,CUST0038,FLT00373,2025-02-03,1,One bag arrived on a later flight — frustrating. The delay was very disruptive to my schedule. Hope they take this feedback seriously.,en,baggage;punctuality
RVW002399,BKG008948,CUST0113,FLT00373,2025-02-03,3,Cabin felt tired and the seat padding was thin. Boarding announced late and we sat on the apron for ages.,en,cabin_comfort;punctuality
RVW002400,BKG008949,CUST0287,FLT00373,2025-02-01,3,Bags arrived quickly at the carousel. Food quality below other African carriers.,en,baggage;food_beverage
RVW002401,BKG008953,CUST0140,FLT00375,2025-02-04,2,Cabin felt tired and the seat padding was thin.,en,cabin_comfort
RVW002402,BKG008956,CUST0070,FLT00375,2025-02-04,3,Cabin was modern and pleasant. Long wait for bags at the carousel.,en,cabin_comfort;baggage
RVW002403,BKG008960,CUST0011,FLT00375,2025-02-04,2,Significant delay with poor communication.,en,punctuality
RVW002404,BKG008970,CUST0250,FLT00375,2025-01-28,2,Cabin felt tired and the seat padding was thin. Felt ignored by the cabin crew during the flight. No communication during the delay — very frustrating.,en,cabin_comfort;staff_service;communication
RVW002405,BKG008973,CUST0080,FLT00375,2025-02-06,4,Baggage handling was efficient on arrival. Enjoyed the local menu options.,en,baggage;food_beverage
RVW002406,BKG008975,CUST0041,FLT00375,2025-02-07,4,Boarded and pushed back early — great work. Attentive service from boarding to landing. Plenty of legroom in this cabin.,en,punctuality;staff_service;cabin_comfort
RVW002407,BKG008980,CUST0085,FLT00377,2025-01-29,1,No communication during the delay — very frustrating. Departed over an hour late and I missed my connection. Long wait for bags at the carousel. Hope they take this feedback seriously.,en,communication;punctuality;baggage
RVW002408,BKG008983,CUST0235,FLT00377,2025-01-27,3,Cold meal when it should have been warm. My luggage was damaged on arrival.,en,food_beverage;baggage
RVW002409,BKG008985,CUST0155,FLT00377,2025-01-29,3,Would not pay this fare again given the experience.,en,value_for_money
RVW002410,BKG008991,CUST0087,FLT00377,2025-02-05,1,My luggage was damaged on arrival. Hope they take this feedback seriously.,en,baggage
RVW002411,BKG008994,CUST0042,FLT00377,2025-02-02,3,Felt ignored by the cabin crew during the flight.,en,staff_service
RVW002412,BKG008995,CUST0010,FLT00377,2025-02-02,4,"Smooth and punctual flight, no fuss. Attentive service from boarding to landing. Newer aircraft made a real difference.",en,punctuality;staff_service;cabin_comfort
RVW002413,BKG008997,CUST0251,FLT00377,2025-01-31,1,Crew seemed rushed and impatient. Will avoid this airline next time.,en,staff_service
RVW002414,BKG008998,CUST0007,FLT00377,2025-02-02,2,Boarding announced late and we sat on the apron for ages. Cold meal when it should have been warm. Long wait for bags at the carousel.,en,punctuality;food_beverage;baggage
RVW002415,BKG009000,CUST0114,FLT00377,2025-02-01,4,Cabin crew were friendly and professional. Bags arrived quickly at the carousel.,en,staff_service;baggage
RVW002416,BKG009006,CUST0014,FLT00378,2025-01-25,3,No communication during the delay — very frustrating. Felt ignored by the cabin crew during the flight.,en,communication;staff_service
RVW002417,BKG009007,CUST0081,FLT00378,2025-01-26,3,Clear announcements from the flight deck. Drinks options were very limited. My luggage was damaged on arrival.,en,communication;food_beverage;baggage
RVW002418,BKG009010,CUST0142,FLT00378,2025-01-30,3,Bags arrived quickly at the carousel. Drinks options were very limited.,en,baggage;food_beverage
RVW002419,BKG009012,CUST0035,FLT00378,2025-01-28,3,"Bags arrived quickly at the carousel. Right on schedule, exactly what I needed.",en,baggage;punctuality
RVW002420,BKG009013,CUST0276,FLT00378,2025-01-27,1,The delay was very disruptive to my schedule. Hope they take this feedback seriously.,en,punctuality
RVW002421,BKG009017,CUST0030,FLT00378,2025-01-31,4,Crew handled a tough situation with patience.,en,staff_service
RVW002422,BKG009020,CUST0233,FLT00378,2025-02-04,4,Boarding was orderly and quick. Good value for the price paid. Bags arrived quickly at the carousel.,en,boarding;value_for_money;baggage
RVW002423,BKG009021,CUST0032,FLT00378,2025-01-25,2,Cabin felt tired and the seat padding was thin. Departed over an hour late and I missed my connection.,en,cabin_comfort;punctuality
RVW002424,BKG009023,CUST0141,FLT00378,2025-02-03,2,Customer service was indifferent. No communication during the delay — very frustrating. Cabin felt tired and the seat padding was thin.,en,staff_service;communication;cabin_comfort
RVW002425,BKG009025,CUST0013,FLT00378,2025-01-28,1,Departed over an hour late and I missed my connection. My luggage was damaged on arrival. Would not pay this fare again given the experience. Will avoid this airline next time.,en,punctuality;baggage;value_for_money
RVW002426,BKG009029,CUST0296,FLT00379,2025-01-27,3,Would not pay this fare again given the experience.,en,value_for_money
RVW002427,BKG009035,CUST0157,FLT00379,2025-01-28,3,Cold meal when it should have been warm. Staff were unhelpful when I asked questions.,en,food_beverage;staff_service
RVW002428,BKG009045,CUST0245,FLT00379,2025-01-28,2,Staff were unhelpful when I asked questions. Significant delay with poor communication. Cabin felt tired and the seat padding was thin.,en,staff_service;punctuality;cabin_comfort
RVW002429,BKG009048,CUST0274,FLT00379,2025-02-03,4,Bags arrived quickly at the carousel.,en,baggage
RVW002430,BKG009052,CUST0159,FLT00380,2025-01-25,2,The delay was very disruptive to my schedule. Recline didn't work properly.,en,punctuality;cabin_comfort
RVW002431,BKG009054,CUST0082,FLT00380,2025-01-31,3,"Boarded and pushed back early — great work. Bags arrived quickly at the carousel. Meal was disappointing, especially for a long-haul flight.",en,punctuality;baggage;food_beverage
RVW002432,BKG009062,CUST0048,FLT00380,2025-01-31,1,We were left guessing what was happening. Very disappointing experience.,en,communication
RVW002433,BKG009073,CUST0200,FLT00380,2025-01-26,2,"Hard to sleep, seat was not ideal for a long flight.",en,cabin_comfort
RVW002434,BKG009078,CUST0296,FLT00381,2025-02-05,4,"Right on schedule, exactly what I needed. Cabin was modern and pleasant.",en,punctuality;cabin_comfort
RVW002435,BKG009086,CUST0223,FLT00381,2025-02-03,4,"Right on schedule, exactly what I needed.",en,punctuality
RVW002436,BKG009088,CUST0145,FLT00381,2025-01-29,3,Seat was comfortable for the route length. Enjoyed the local menu options.,en,cabin_comfort;food_beverage
RVW002437,BKG009094,CUST0076,FLT00381,2025-01-25,4,Plenty of legroom in this cabin. Cabin crew were friendly and professional.,en,cabin_comfort;staff_service
RVW002438,BKG009101,CUST0101,FLT00382,2025-01-31,5,Enjoyed the local menu options. Highly recommend this airline.,en,food_beverage
RVW002439,BKG009106,CUST0296,FLT00382,2025-01-25,3,The delay was very disruptive to my schedule.,en,punctuality
RVW002440,BKG009108,CUST0213,FLT00382,2025-01-28,2,Departed over an hour late and I missed my connection.,en,punctuality
RVW002441,BKG009111,CUST0284,FLT00382,2025-01-30,5,"Smooth and punctual flight, no fuss. Seat was comfortable for the route length. Highly recommend this airline.",en,punctuality;cabin_comfort
